signature_id	contrast	omitted_sample	omitted_group	leave_one_out_hedges_g	full_hedges_g	adverse_aligned_leave_one_out_hedges_g
HALLMARK_HYPOXIA	uptake_failure	GSM4567930	RAI_nonavid_persistent	1.06908331148942	1.12879005309433	1.06908331148942
HALLMARK_HYPOXIA	uptake_failure	GSM4567931	RAI_nonavid_persistent	1.01286025119259	1.12879005309433	1.01286025119259
HALLMARK_HYPOXIA	uptake_failure	GSM4567932	RAI_nonavid_persistent	1.26613480172842	1.12879005309433	1.26613480172842
HALLMARK_HYPOXIA	uptake_failure	GSM4567933	RAI_nonavid_persistent	1.09710853010336	1.12879005309433	1.09710853010336
HALLMARK_HYPOXIA	uptake_failure	GSM4567934	RAI_nonavid_persistent	0.935313180719178	1.12879005309433	0.935313180719178
HALLMARK_HYPOXIA	uptake_failure	GSM4567935	RAI_nonavid_persistent	1.17301102164542	1.12879005309433	1.17301102164542
HALLMARK_HYPOXIA	uptake_failure	GSM4567920	RAI_avid_persistent	1.77304455005078	1.12879005309433	1.77304455005078
HALLMARK_HYPOXIA	uptake_failure	GSM4567921	RAI_avid_persistent	0.969024098941176	1.12879005309433	0.969024098941176
HALLMARK_HYPOXIA	uptake_failure	GSM4567922	RAI_avid_persistent	1.18789042888354	1.12879005309433	1.18789042888354
HALLMARK_HYPOXIA	uptake_failure	GSM4567923	RAI_avid_persistent	1.01266716578329	1.12879005309433	1.01266716578329
HALLMARK_HYPOXIA	uptake_failure	GSM4567924	RAI_avid_persistent	0.968380780655013	1.12879005309433	0.968380780655013
HALLMARK_HYPOXIA	uptake_failure	GSM4567916	RAI_avid_persistent	1.00608467606438	1.12879005309433	1.00608467606438
HALLMARK_HYPOXIA	uptake_failure	GSM4567919	RAI_avid_persistent	1.2370462247284	1.12879005309433	1.2370462247284
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567920	RAI_avid_persistent	-1.11493241668927	-0.738628645097768	-1.11493241668927
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567921	RAI_avid_persistent	-0.587501945391565	-0.738628645097768	-0.587501945391565
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567922	RAI_avid_persistent	-0.774579216588778	-0.738628645097768	-0.774579216588778
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567923	RAI_avid_persistent	-0.641774045543386	-0.738628645097768	-0.641774045543386
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567924	RAI_avid_persistent	-0.583497361154854	-0.738628645097768	-0.583497361154854
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567916	RAI_avid_persistent	-0.635626052503334	-0.738628645097768	-0.635626052503334
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567919	RAI_avid_persistent	-0.807477343387468	-0.738628645097768	-0.807477343387468
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567912	RAI_avid_remission	-0.460271663976789	-0.738628645097768	-0.460271663976789
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567913	RAI_avid_remission	-0.471880365609751	-0.738628645097768	-0.471880365609751
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567914	RAI_avid_remission	-1.22305649314246	-0.738628645097768	-1.22305649314246
HALLMARK_HYPOXIA	response_failure_with_uptake	GSM4567915	RAI_avid_remission	-0.829341242500429	-0.738628645097768	-0.829341242500429
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567930	RAI_nonavid_persistent	1.03947631017534	1.02966936598575	1.03947631017534
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567931	RAI_nonavid_persistent	1.04333266905422	1.02966936598575	1.04333266905422
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567932	RAI_nonavid_persistent	1.00935677984731	1.02966936598575	1.00935677984731
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567933	RAI_nonavid_persistent	0.904629469737864	1.02966936598575	0.904629469737864
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567934	RAI_nonavid_persistent	0.832636649303316	1.02966936598575	0.832636649303316
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567935	RAI_nonavid_persistent	1.49031029864048	1.02966936598575	1.49031029864048
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567920	RAI_avid_persistent	1.3264469238908	1.02966936598575	1.3264469238908
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567921	RAI_avid_persistent	0.909307587236484	1.02966936598575	0.909307587236484
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567922	RAI_avid_persistent	1.09013022765578	1.02966936598575	1.09013022765578
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567923	RAI_avid_persistent	0.986500870566029	1.02966936598575	0.986500870566029
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567924	RAI_avid_persistent	0.95512368789452	1.02966936598575	0.95512368789452
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567916	RAI_avid_persistent	0.887681879669772	1.02966936598575	0.887681879669772
HALLMARK_ANGIOGENESIS	uptake_failure	GSM4567919	RAI_avid_persistent	0.899803820605335	1.02966936598575	0.899803820605335
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567920	RAI_avid_persistent	-1.39329494577718	-0.664498482324622	-1.39329494577718
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567921	RAI_avid_persistent	-0.527441079636642	-0.664498482324622	-0.527441079636642
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567922	RAI_avid_persistent	-0.800085799449411	-0.664498482324622	-0.800085799449411
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567923	RAI_avid_persistent	-0.636784844664429	-0.664498482324622	-0.636784844664429
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567924	RAI_avid_persistent	-0.591607326136525	-0.664498482324622	-0.591607326136525
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567916	RAI_avid_persistent	-0.498060062953141	-0.664498482324622	-0.498060062953141
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567919	RAI_avid_persistent	-0.514378673083476	-0.664498482324622	-0.514378673083476
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567912	RAI_avid_remission	-0.514972703025707	-0.664498482324622	-0.514972703025707
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567913	RAI_avid_remission	-0.638129656726777	-0.664498482324622	-0.638129656726777
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567914	RAI_avid_remission	-0.831287217956103	-0.664498482324622	-0.831287217956103
HALLMARK_ANGIOGENESIS	response_failure_with_uptake	GSM4567915	RAI_avid_remission	-0.528370827706238	-0.664498482324622	-0.528370827706238
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567930	RAI_nonavid_persistent	-0.508333351274864	-0.552329268709765	-0.508333351274864
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567931	RAI_nonavid_persistent	-0.556558560786435	-0.552329268709765	-0.556558560786435
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567932	RAI_nonavid_persistent	-0.714213100837774	-0.552329268709765	-0.714213100837774
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567933	RAI_nonavid_persistent	-0.349631107873453	-0.552329268709765	-0.349631107873453
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567934	RAI_nonavid_persistent	-0.434235850992647	-0.552329268709765	-0.434235850992647
