pmid	doi	year	title	screening_stage	decision	primary_reason	full_text_assessed	freeze_date
19856258	10.1055/s-0029-1234086	2010	The use of thyrogen in the treatment of differentiated thyroid carcinoma: an intraindividual comparison of clinical effects and implications of daily life.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
20694064	10.2147/ce.s5996	2010	Axitinib: The evidence of its potential in the treatment of advanced thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
20479583	10.1097/RLU.0b013e3181db4db4	2010	Total thyroidectomy followed by postsurgical remnant ablation may improve cancer specific survival in differentiated thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
20228127	10.1677/ERC-09-0156	2010	Human sodium-iodide symporter (hNIS) gene expression is inhibited by a trans-active transcriptional repressor, NIS-repressor, containing PARP-1 in thyroid cancer cells.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
19658059	10.1055/s-0029-1224156	2010	Improved endothelial function and lipid profile compensate for impaired hemostatic and inflammatory status in iatrogenic chronic subclinical hyperthyroidism of thyroid cancer patients on L-t4 therapy.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
20008023	10.1210/jc.2009-1888	2010	Induction of thyroid gene expression and radioiodine uptake in thyroid cancer cells by targeting major signaling pathways.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
20020292	10.1007/s00268-009-0293-y	2010	Long-term outcome of differentiated thyroid carcinoma: experience in a developing country.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
18803678	10.1111/j.1365-2265.2008.03424.x	2009	Quality of life changes and clinical outcomes in thyroid cancer patients undergoing radioiodine remnant ablation (RRA) with recombinant human TSH (rhTSH): a randomized controlled study.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
19487299	10.1158/0008-5472.CAN-09-0727	2009	Mutational profile of advanced primary and metastatic radioactive iodine-refractory thyroid cancers reveals distinct pathogenetic roles for BRAF, PIK3CA, and AKT1.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
19351850	10.1158/0008-5472.CAN-08-3234	2009	Activation of the PI3 kinase pathway by retinoic acid mediates sodium/iodide symporter induction and iodide transport in MCF-7 breast cancer cells.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
19004986	10.1677/ERC-08-0152	2009	Secretive and proliferative tumor profile helps to select the best imaging technique to identify postoperative persistent or relapsing medullary thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
18727708	10.1111/j.1365-2265.2008.03349.x	2009	Down-regulation of NR4A1 in follicular thyroid carcinomas is restored following lithium treatment.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
19092374	10.1097/RLU.0b013e31818f433c	2009	Clinical implications of diffuse hepatic uptake observed in postablative and post-therapeutic I-131 scans.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
18648806	10.1007/s00259-008-0867-1	2008	No evidence of chromosome damage in children and adolescents with differentiated thyroid carcinoma after receiving 131I radiometabolic therapy, as evaluated by micronucleus assay and microarray analysis.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
18319322	10.1210/jc.2007-1627	2008	Retinoic acid stimulation of the sodium/iodide symporter in MCF-7 breast cancer cells is mediated by the insulin growth factor-I/phosphatidylinositol 3-kinase and p38 mitogen-activated protein kinase signaling pathways.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
18852924	10.3413/nukmed-0147	2008	Risk-profile and outcome of small papillary and follicular thyroid carcinomas (<or=1 cm).	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
17854396	10.1111/j.1365-2265.2007.03008.x	2008	Molecular characteristics in papillary thyroid cancers (PTCs) with no 131I uptake.	title_abstract	advance_to_full_text	potentially_eligible	yes	2026-07-12
17878252	10.1210/jc.2007-0938	2007	Sensitivity and prognostic value of positron emission tomography with F-18-fluorodeoxyglucose and sensitivity of immunoscintigraphy in patients with medullary thyroid carcinoma treated with anticarcinoembryonic antigen-targeted radioimmunotherapy.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
17873131	10.2967/jnumed.107.042192	2007	The dental safety profile of high-dose radioiodine therapy for thyroid cancer: long-term results of a longitudinal cohort study.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
17872355	10.4158/EP.13.5.521	2007	Management of patients with low-risk papillary thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
17555505	10.1111/j.1365-2265.2007.02907.x	2007	Clinical relevance of highly sensitive Tg assay in monitoring patients treated for differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
17651485	10.1186/1471-2407-7-137	2007	PI3K activation is associated with intracellular sodium/iodide symporter protein expression in breast cancer.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
17891230	10.1590/s0004-27302007000500004	2007	The importance of sodium/iodide symporter (NIS) for thyroid cancer management.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
17213810	10.1038/sj.onc.1210178	2007	Epigenetic patterns of the retinoic acid receptor beta2 promoter in retinoic acid-resistant thyroid cancer cells.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
17679169	10.1089/cbr.2006.319.A	2007	The comparative effects of gene modulators on thyroid-specific genes and radioiodine uptake.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
17600478	10.1089/cbr.2006.316	2007	Reinduction of cell differentiation and 131I uptake in a poorly differentiated thyroid tumor in response to the reverse transcriptase (RT) inhibitor nevirapine.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
17600477	10.1089/cbr.2006.319	2007	The comparative effects of gene modulators on thyroid-specific genes and radioiodine uptake.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
17164311	10.1210/jc.2006-2106	2007	Protein synthesis inhibitors, in synergy with 5-azacytidine, restore sodium/iodide symporter gene expression in human thyroid adenoma cell line, KAK-1, suggesting trans-active transcriptional repressor.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
17045167	10.1016/j.nucmedbio.2006.07.004	2006	Effect of all-trans retinoic acid on sodium/iodide symporter expression, radioiodine uptake and gene expression profiles in a human anaplastic thyroid carcinoma cell line.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
16954431	10.1677/erc.1.01143	2006	Enhancement of sodium/iodide symporter expression in thyroid and breast cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
16720251	10.1016/j.nucmedbio.2006.01.011	2006	99mTc-pertechnetate uptake in hepatoma cells due to tissue-specific human sodium iodide symporter gene expression.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
16680590	10.1007/s00268-005-0356-7	2006	Classical and follicular variant of papillary thyroid carcinoma: a comparative study on clinicopathologic features and long-term outcome.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
16553031	10.1007/BF03349174	2006	Acute changes in clinical parameters and thyroid function peripheral markers following L-T4 withdrawal in patients totally thyroidectomized for thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
16311041	10.1016/j.tem.2005.11.005	2006	Staging and treatment of differentiated thyroid carcinoma with radiolabeled somatostatin analogs.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
16264365	10.1097/00006231-200512000-00017	2005	Altered gene expression profiles by sodium/iodide symporter gene transfection in a human anaplastic thyroid carcinoma cell line using a radioactive complementary DNA microarray.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
16030158	10.1210/jc.2005-0367	2005	Reverse transcriptase inhibitors down-regulate cell proliferation in vitro and in vivo and restore thyrotropin signaling and iodine uptake in human thyroid anaplastic carcinoma.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
15941870	10.1210/jc.2004-2140	2005	A novel therapeutic strategy for medullary thyroid cancer based on radioiodine therapy following tissue-specific sodium iodide symporter gene expression.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
16029487	10.1186/1471-2407-5-80	2005	Recovery of NIS expression in thyroid cancer cells by overexpression of Pax8 gene.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
15866462	10.1016/j.mrgentox.2005.01.010	2005	Evaluation of the reticulocyte micronucleus assay in patients treated with radioiodine for thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
16335670		2005	[Estimation of sodium/iodide symporter gene expression (NIS) in thyroid cancer by RT-PCR technique (preliminary study)].	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
15968416	10.1267/nukl05030086	2005	Expression of the sodium iodide symporter in differentiated thyroid cancer: clinical evidence.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
15509640	10.1210/jc.2004-0779	2005	[18F]fluorodeoxyglucose uptake in recurrent thyroid cancer is related to hexokinase i expression in the primary tumor.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
15271884	10.1210/en.2004-0631	2004	Adenovirus-mediated transfer of thyroid transcription factor-1 induces radioiodide organification and retention in thyroid cancer cells.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
15340050	10.1128/MCB.24.18.7863-7877.2004	2004	Transcription factor Nkx-2.5 induces sodium/iodide symporter gene expression and participates in retinoic acid- and lactation-induced transcription in mammary cells.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
14991244	10.1007/s00259-004-1478-0	2004	Indium-111 octreotide scintigraphy for the detection of non-functioning metastases from differentiated thyroid cancer: diagnostic and prognostic value.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
14630715	10.1210/en.2003-1250	2004	Transcriptional regulation of human sodium/iodide symporter gene: a role for redox factor-1.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
14764827	10.1210/jc.2003-031407	2004	Valproic acid induces the expression of the Na+/I- symporter and iodine uptake in poorly differentiated thyroid cancer cells.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
15062366	10.1016/S1055-3207(03)00129-7	2004	Iodine 131 ((131)I) as adjuvant therapy of differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
14666639		2003	AMES, MACIS and TNM prognostic classifications in papillary thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
12964971	10.1089/105072503322240004	2003	Effects of thyroidectomy alone or followed by radioiodine ablation of thyroid remnants on the outcome of graves' ophthalmopathy.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
12792733		2003	Kinetics of iodide uptake and efflux in various human thyroid cancer cells by expressing sodium iodide symporter gene via a recombinant adenovirus.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
12621014		2003	Dosimetry-guided radioactive iodine treatment in patients with metastatic differentiated thyroid cancer: largest safe dose using a risk-adapted approach.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
12490845	10.1067/msy.2002.128690	2002	Increasing the effectiveness of radioactive iodine therapy in the treatment of thyroid cancer using Trichostatin A, a histone deacetylase inhibitor.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
12351692	10.1210/me.2002-0109	2002	A thyroid-specific far-upstream enhancer in the human sodium/iodide symporter gene requires Pax-8 binding and cyclic adenosine 3',5'-monophosphate response element-like sequence binding proteins for full activity and is differentially regulated in normal and thyroid cancer cells.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
12153595	10.1046/j.1365-2265.2002.01589.x	2002	Treatment of advanced neuroendocrine tumours using combination chemotherapy with lomustine and 5-fluorouracil.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25905149		2002		title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
11965610	10.1053/snuc.2002.31565	2002	In- and Y-DOTA-lanreotide: results and implications of the MAURITIUS trial.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
11865341	10.1007/s00268-001-0198-x	2002	Metastatic differentiated thyroid carcinoma: clinicopathological profile and outcome in an iodine deficient area.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
12171531	10.2174/1381612023393756	2002	Experience with indium-111 and yttrium-90-labeled somatostatin analogs.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
11845031		2001	Lingual thyroid. A case report.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
11523714		2001	Risk group-based management of differentiated thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
11459780	10.1210/endo.142.8.8344	2001	Differential regulation of the human sodium/iodide symporter gene promoter in papillary thyroid carcinoma cell lines and normal thyroid cells.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
11396700	10.1089/105072501300176372	2001	Sodium iodide symporter in health and disease.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
11383870	10.1007/s002590100507	2001	Iodide uptake in human anaplastic thyroid carcinoma cells after transfer of the human thyroid peroxidase gene.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
11573138	10.1055/s-2001-11017	2001	Regulation of the sodium/iodide symporter by retinoids--a review.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
11349878	10.1023/a:1006468527935	2001	Single brain metastasis from thyroid cancer: report of twelve cases and review of the literature.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
11078986	10.1530/eje.0.1430623	2000	Sodium-iodide symporter (NIS) gene expression in lymph-node metastases of papillary thyroid carcinomas.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
10890895	10.1073/pnas.140217197	2000	Retinoic acid induces sodium/iodide symporter gene expression and radioiodide uptake in the MCF-7 breast cancer cell line.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
10822300	10.1038/sj.gt.3301170	2000	Expression and activity of human Na+/I- symporter in human glioma cells by adenovirus-mediated gene delivery.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
10673852		2000	[Current diagnostic method, prognosis estimation and therapy of papillary thyroid cancer: recommendations of the medical universities and the National Oncologic Institute of Budapest].	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
11107872		2000	[Iodine, sodium-iodine symporter and thyroid diseases].	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
10576759	10.1530/eje.0.1410443	1999	Sodium/iodide symporter: a key transport system in thyroid cancer cell metabolism.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
10487692	10.1210/jcem.84.9.5996	1999	Expression of the Na+/I- symporter gene in human thyroid tumors: a comparison study with other thyroid-specific genes.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
10482376	10.1089/thy.1999.9.821	1999	Regulation of sodium iodide symporter gene expression in FRTL-5 rat thyroid cells.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
10443689	10.1210/jcem.84.8.5913	1999	Phenylacetate inhibits growth and vascular endothelial growth factor secretion in human thyroid carcinoma cells and modulates their differentiated function.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
10229912	10.1530/eje.0.1400447	1999	Iodide symporter gene expression in normal and transformed rat thyroid cells.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
9777742	10.1089/thy.1998.8.737	1998	Thyrotropin suppression and disease progression in patients with differentiated thyroid cancer: results from the National Thyroid Cancer Treatment Cooperative Registry.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
9627334		1998	Iodine-131-MIBG scintigraphy in adults: interpretation revisited?	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
9492156	10.1089/thy.1998.8.63	1998	Cloning of the human sodium-iodide symporter promoter and characterization in a differentiated human thyroid cell line, KAT-50.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
8951903		1996	Radioiodine uptake in thyroid cancer patients after diagnostic application of low-dose 131I.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
21544453	10.3892/ijo.8.5.969	1996	Follicular thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
8230307	10.1080/15287399309531802	1993	Effect of in vivo exposure to iodine-131 on the frequency and persistence of micronuclei in human lymphocytes.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
